ID,성별,나이,머리둘레,키,목뒤높이,샅높이,목밑둘레,가슴둘레,젖가슴둘레,젖가슴아래둘레,허리둘레,배둘레,엉덩이둘레,겨드랑둘레,어깨가쪽사이길이,팔길이,등길이,귀구슬사이머리위길이,귀구슬사이너비,귀바퀴뿌리-귀바퀴뿌리뒤직선길이,발직선길이,몸무게
5_1131,여,25,550,1623,1381,739,354,861,852,758,697,844,945,342,382,549,383,385,148,20,223,55.3
5_1132,여,24,550,1533,1313,701,355,827,826,726,669,735,893,349,374,540,367,370,146,21,221,51
5_1133,여,20,570,1606,1376,744,368,816,815,739,659,800,869,334,405,535,387,401,141,26,228,47.8
5_1134,여,45,570,1532,1298,683,377,870,885,777,755,816,895,360,374,515,361,398,140,26,229,53.8
5_1135,여,23,560,1555,1324,706,372,848,842,734,710,848,944,360,380,512,360,393,144,21,222,51.9
5_1136,여,55,550,1522,1289,669,352,875,903,771,822,945,905,362,374,505,383,382,145,29,217,54
5_1137,여,40,550,1473,1249,648,338,778,812,718,674,752,868,330,350,485,352,391,143,23,218,44.9
5_1138,여,21,540,1588,1359,731,341,818,829,727,675,787,913,345,384,535,370,377,141,23,222,51.3
5_1139,여,21,540,1537,1304,692,345,780,763,685,656,782,855,330,362,501,375,390,142,24,223,43.8
5_1140,여,48,560,1535,1311,645,407,985,1034,907,966,1019,1020,399,431,525,435,390,153,26,220,72.4
5_1141,여,48,550,1518,1294,685,362,924,923,816,832,918,935,382,386,525,385,368,139,25,218,55.4
5_1142,여,48,560,1506,1265,648,352,914,908,820,811,915,966,398,364,512,380,385,149,24,225,58.2
5_1143,여,21,550,1504,1276,687,328,809,792,663,592,745,880,346,363,500,353,369,134,23,214,44.1
5_1144,여,47,550,1458,1226,630,372,991,1001,811,864,948,933,386,381,505,396,365,142,19,215,55.7
5_1145,여,20,560,1651,1408,755,348,841,827,722,637,817,957,357,393,537,383,388,146,18,228,56.7
5_1146,여,19,550,1616,1361,746,353,846,809,714,640,818,900,351,403,550,353,383,145,22,229,51.3
5_1147,남,23,600,1714,1475,794,404,929,880,837,747,769,920,407,435,583,440,401,159,26,261,63.5
5_1148,남,23,580,1762,1511,817,401,875,835,779,674,719,892,377,461,597,435,404,151,23,246,58.3
5_1149,남,23,570,1689,1457,757,429,950,904,853,798,808,971,417,444,553,444,397,164,26,252,71.6
5_1150,남,66,580,1713,1487,778,445,1020,1008,961,913,904,959,438,412,583,459,396,162,29,260,76.8
5_1151,남,23,580,1782,1540,825,432,1076,990,890,831,886,971,440,474,623,442,389,156,19,247,78.3
5_1152,남,60,570,1612,1392,728,409,990,961,924,888,893,959,428,407,571,436,382,150,25,248,67.6
5_1153,남,28,570,1667,1425,754,405,926,854,804,750,768,918,399,414,585,435,389,147,22,242,61.4
5_1154,남,49,590,1654,1420,719,432,1017,999,939,918,896,960,436,450,540,459,396,159,27,252,73.9
5_1155,남,25,570,1722,1455,756,421,903,870,821,730,736,915,408,425,557,444,410,153,22,251,64.3
5_1156,남,24,580,1795,1539,809,435,1019,940,890,826,852,975,442,490,606,462,414,158,26,261,78.9
5_1157,남,23,590,1778,1510,805,413,999,955,875,737,738,907,419,425,575,431,405,159,23,268,66.4
5_1158,남,51,580,1549,1323,643,404,1034,1002,942,940,929,992,427,380,518,410,393,163,27,238,72.3
5_1159,남,68,560,1656,1417,730,422,970,984,910,939,915,960,416,440,565,409,395,159,27,254,69.1
5_1160,여,23,560,1528,1286,687,347,875,877,739,731,803,954,363,354,526,351,387,146,22,222,55.1
5_1161,여,56,570,1508,1274,678,358,921,929,810,804,960,945,404,365,520,345,380,143,28,232,57.4
5_1162,여,44,530,1521,1313,658,377,916,965,853,946,995,1009,395,369,506,444,357,139,26,226,67.9
5_1163,여,39,560,1551,1328,698,348,836,842,720,693,842,892,357,364,514,350,390,142,26,217,48.6
5_1164,여,39,540,1576,1342,710,356,840,833,754,672,863,910,348,390,526,390,380,137,28,238,50.6
5_1165,여,9,550,1358,1153,636,330,765,720,665,650,731,757,289,372,475,320,394,133,24,218,35.7
5_1166,여,21,590,1749,1498,810,374,902,855,756,654,729,902,349,413,586,398,398,151,23,253,59.2
5_1167,여,48,590,1667,1427,748,440,1045,1078,917,980,1075,1055,424,453,570,419,405,166,30,245,80.1
5_1168,남,25,550,1725,1487,797,397,967,906,846,710,755,914,404,447,580,445,392,156,23,258,63.3
5_1169,남,32,570,1719,1473,793,422,991,938,866,834,853,968,426,430,586,434,405,152,24,254,72.1
5_1170,남,14,560,1671,1423,753,362,931,875,810,725,783,912,400,393,572,417,389,149,23,248,62.6
5_1171,남,21,600,1750,1491,808,408,938,890,842,718,790,940,391,454,582,447,432,154,25,256,66
5_1172,남,17,590,1684,1440,779,377,874,817,771,718,791,930,376,419,565,415,399,146,24,252,59
5_1173,남,16,560,1662,1425,753,413,942,890,845,810,822,967,408,430,564,426,398,153,27,247,69.5
5_1174,남,17,580,1616,1368,705,383,880,816,762,646,689,895,409,420,548,385,411,152,21,251,58.6
5_1175,남,17,590,1720,1456,777,398,953,919,883,791,820,940,403,444,597,426,408,159,24,250,71.4
5_1176,남,16,560,1646,1385,765,366,800,757,725,650,708,836,360,386,545,374,405,147,25,247,48.7
5_1177,남,16,570,1700,1455,797,395,909,868,828,777,852,1008,415,425,572,383,405,159,27,263,71.7
5_1178,남,35,570,1657,1426,745,380,910,827,784,667,714,890,392,421,551,412,392,152,24,247,54.8
5_1179,남,29,590,1696,1432,747,431,907,856,815,753,775,911,385,443,555,434,430,155,26,247,62.8
5_1180,남,60,580,1659,1427,747,387,883,860,825,796,793,875,410,396,575,455,411,153,26,249,55.1
5_1181,남,62,550,1574,1342,662,392,920,913,881,878,828,890,410,389,520,427,379,152,26,235,60.5
5_1182,여,20,540,1659,1404,768,350,809,756,685,616,835,918,351,406,558,377,376,143,22,219,51.1
5_1183,여,21,560,1664,1422,776,350,800,769,673,615,754,936,340,390,543,377,383,139,22,230,53.2
5_1184,여,18,570,1579,1341,734,345,836,825,701,652,761,920,351,410,534,361,391,139,20,223,53.2
5_1185,여,42,560,1604,1372,720,377,920,913,800,760,900,977,381,422,542,423,394,149,27,235,61.8
5_1186,여,26,580,1527,1307,708,383,790,755,682,629,748,856,318,386,500,356,410,142,21,235,43.8
5_1187,여,25,570,1584,1362,723,417,969,962,805,886,960,1007,400,427,540,420,418,153,27,232,68
5_1188,남,59,550,1610,1385,688,412,974,973,909,911,943,948,410,454,547,438,395,158,26,242,67.6
5_1189,남,26,590,1669,1411,737,413,989,919,864,772,792,958,427,461,554,404,421,157,24,250,69.6
5_1190,남,23,570,1681,1439,758,395,942,879,840,808,835,925,412,440,587,427,400,139,23,235,66.2
5_1191,남,23,570,1764,1514,787,445,1034,995,937,875,929,1050,461,451,596,452,408,160,22,266,83.7
5_1192,남,21,580,1689,1430,735,419,923,853,811,676,720,905,401,410,542,437,404,152,22,247,59.4
5_1193,남,25,570,1704,1445,773,399,948,894,860,741,821,935,420,398,587,317,396,146,21,247,64.1
5_1194,남,21,560,1838,1565,849,410,911,872,824,745,800,965,409,449,643,455,403,157,21,277,70.3
5_1195,남,24,580,1752,1483,763,400,1006,932,855,758,810,950,424,439,571,442,406,156,23,255,70.5
5_1196,남,42,550,1614,1383,710,379,937,875,842,775,781,881,408,415,545,415,374,153,26,227,56.4
5_1197,남,32,580,1703,1450,776,443,1015,968,905,849,854,984,436,417,565,423,414,154,24,247,74
5_1198,남,30,580,1682,1422,755,376,898,852,811,713,751,860,381,393,570,418,392,156,20,246,54
5_1199,남,19,600,1775,1531,817,466,1137,1112,1054,1043,1104,1171,490,432,634,440,420,162,26,260,108.5
5_1200,남,19,570,1640,1400,723,394,895,829,783,728,740,999,392,431,553,417,391,142,22,243,56.3
5_1201,남,57,580,1592,1360,653,440,1027,994,957,986,973,978,436,390,540,416,412,154,24,242,73.7
5_1202,남,18,620,1716,1478,742,442,1069,1034,958,943,989,1092,452,472,582,432,421,154,19,248,90.8
5_1203,남,42,570,1676,1446,748,407,943,920,846,867,900,949,419,415,565,445,391,151,19,236,66.4
5_1204,여,46,550,1591,1348,697,365,895,869,754,714,875,928,377,378,525,370,395,142,29,230,53.6
5_1205,여,45,550,1687,1437,770,408,934,926,787,794,901,969,401,402,582,415,379,152,24,236,63.2
5_1206,여,36,580,1611,1373,752,355,823,811,732,733,815,900,351,372,535,390,405,150,23,238,52.4
5_1207,여,19,560,1630,1389,729,369,846,833,720,678,743,930,346,416,520,375,373,144,22,245,54.6
5_1208,여,39,580,1624,1389,723,397,961,926,836,869,966,1049,419,396,543,435,400,153,23,227,71.9
5_1209,여,39,570,1577,1346,685,360,939,949,812,848,983,998,402,389,512,403,389,151,24,226,67.2
5_1210,여,37,570,1564,1332,675,374,945,944,829,813,899,929,395,400,515,426,386,153,23,218,60.8
5_1211,여,36,560,1569,1328,679,363,908,890,788,732,866,932,400,385,521,368,384,149,22,217,58.6
5_1212,여,65,570,1513,1290,673,372,875,911,817,830,894,860,388,365,522,370,388,149,28,220,52.6
5_1213,여,61,560,1503,1287,639,380,861,869,765,773,872,903,350,402,499,392,372,144,18,222,53.6
5_1214,여,20,570,1656,1409,753,379,802,791,713,650,780,929,363,377,530,357,400,150,21,246,54.9
5_1215,여,47,570,1485,1248,655,367,894,872,743,735,857,889,378,361,515,371,389,152,22,219,53.4
5_1216,여,20,560,1564,1322,704,356,831,801,718,676,769,930,352,385,512,373,387,146,19,229,53.6
5_1217,여,11,560,1429,1222,643,354,874,846,759,797,832,876,362,400,495,372,367,144,22,225,53.7
5_1218,여,11,520,1441,1218,672,326,695,686,630,595,644,760,293,381,483,317,367,129,19,224,35.8
5_1219,여,23,560,1489,1276,689,334,790,776,682,614,731,857,324,360,505,330,380,147,21,215,45.5
5_1220,여,20,540,1532,1297,663,338,822,804,704,636,790,890,331,382,509,385,379,147,24,225,46.3
5_1221,여,35,550,1562,1331,682,419,1010,1015,883,864,884,1029,434,392,527,407,385,148,19,230,69.9
5_1222,여,41,590,1569,1330,704,387,936,966,836,832,940,990,403,375,524,402,393,150,21,230,66.1
5_1223,여,49,550,1533,1305,659,351,825,807,730,711,795,886,352,355,485,398,371,141,21,224,47.7
5_1224,여,18,580,1654,1410,737,372,867,870,775,732,848,995,359,447,560,385,406,144,23,247,61.1
5_1225,여,18,560,1534,1305,676,374,845,844,718,713,795,966,356,358,496,351,378,146,19,217,54.4
5_1226,여,18,570,1649,1412,766,396,910,908,800,732,900,984,395,374,582,381,383,149,17,235,65.2
5_1227,여,18,580,1647,1410,742,378,908,905,803,759,952,995,402,382,568,383,401,156,19,244,64.2
5_1228,여,49,550,1481,1260,643,370,883,901,765,793,847,880,362,378,500,401,372,146,21,216,49.8
5_1229,여,18,570,1566,1331,686,351,894,913,743,787,960,985,377,414,530,420,390,148,21,235,61.2
5_1230,여,20,570,1539,1287,683,353,790,799,693,624,734,884,328,401,499,355,365,143,20,220,45.3
5_1231,여,21,570,1571,1342,724,343,815,821,696,665,761,900,348,360,538,345,394,142,17,237,50.9
5_1232,여,20,580,1604,1358,734,350,828,811,714,650,830,938,359,391,540,350,400,147,19,225,56.4
5_1233,여,21,580,1613,1373,725,358,916,915,800,712,822,919,387,372,551,390,412,145,21,247,62.6
5_1234,여,18,550,1488,1256,660,325,769,754,641,572,761,859,320,343,482,345,370,135,21,209,40.8
5_1235,여,19,560,1604,1361,710,345,870,854,733,704,831,974,346,403,513,382,380,134,17,236,58.5
5_1236,여,23,580,1660,1409,766,346,806,787,703,647,750,904,339,386,563,378,407,147,19,239,49.2
5_1237,여,21,570,1619,1387,709,357,883,838,730,696,816,941,352,387,517,374,388,150,19,230,56
5_1238,여,22,550,1590,1356,720,354,798,803,695,637,765,884,338,380,525,363,358,140,20,219,49.4
5_1239,여,16,540,1561,1310,702,351,800,770,675,630,699,872,342,370,527,340,370,141,20,219,48.5
5_1240,여,13,540,1525,1294,702,346,750,736,655,601,701,827,306,374,497,336,368,137,17,227,41.2
5_1241,여,24,570,1534,1290,676,362,820,819,705,655,845,914,339,376,520,355,402,142,20,226,49.8
5_1242,여,22,580,1646,1394,747,349,780,773,712,671,773,930,333,374,522,381,403,138,18,238,53.8
5_1243,여,23,550,1523,1288,697,348,790,778,686,643,738,880,332,340,522,336,371,139,20,229,44.8
5_1244,남,65,560,1635,1407,718,412,988,949,900,888,900,946,406,380,553,411,385,156,24,230,64
5_1245,남,26,590,1713,1453,753,415,928,873,825,740,768,912,393,436,564,425,398,150,15,250,63.1
5_1246,남,25,600,1743,1503,795,405,1003,939,894,824,827,980,432,464,602,458,403,159,25,267,74.6
5_1247,남,25,570,1742,1485,787,407,955,898,843,777,803,935,415,442,592,443,408,157,21,253,66.8
5_1248,남,42,570,1664,1419,726,430,990,945,888,900,875,988,432,414,562,447,393,151,26,243,71.4
5_1249,남,50,580,1689,1436,694,418,984,960,884,957,937,975,426,418,565,467,391,148,25,243,75.9
5_1250,남,25,600,1770,1503,799,448,1103,1083,1026,1000,995,1041,450,493,602,456,420,164,19,262,94.9
5_1251,남,25,580,1752,1481,775,401,885,829,785,678,710,877,393,442,580,443,407,157,20,243,56.4
5_1252,남,36,580,1765,1508,788,427,1005,960,924,894,913,1016,422,441,571,444,405,154,21,254,78.1
5_1253,남,62,580,1631,1395,727,442,1045,1037,952,989,996,1000,431,423,560,435,393,160,28,240,77.6
5_1254,남,25,580,1666,1410,765,440,956,900,850,743,764,927,420,452,587,421,400,164,21,255,67.9
5_1255,남,18,570,1651,1401,762,387,857,802,760,698,723,885,376,430,570,405,405,147,25,252,54.2
5_1256,남,18,600,1744,1475,765,407,884,834,785,674,723,895,395,407,566,449,415,160,25,256,61
5_1257,남,18,580,1698,1454,757,395,887,840,810,773,793,950,404,425,565,433,398,148,25,250,64.8
5_1258,남,18,570,1798,1541,789,413,1060,997,919,864,901,1045,458,462,590,460,400,155,23,262,86.8
5_1259,남,19,560,1770,1497,797,410,876,825,778,726,785,937,381,434,580,421,411,144,24,258,62.1
5_1260,남,18,580,1619,1368,730,400,877,808,752,657,689,893,370,425,530,402,397,151,21,245,55.1
5_1261,남,29,570,1671,1419,720,392,828,770,740,650,674,836,356,427,553,451,399,159,27,247,51
5_1262,남,55,560,1667,1425,729,406,920,893,840,799,843,920,400,414,560,445,386,156,32,246,62.3
5_1263,남,29,570,1668,1415,728,421,928,895,830,775,779,893,359,450,531,442,401,153,19,254,59.5
5_1264,남,25,580,1709,1456,773,440,950,890,868,814,826,940,419,430,588,444,410,159,20,245,72.6
5_1265,남,47,580,1700,1461,727,439,1113,1057,971,918,912,1003,447,454,590,437,394,164,20,254,81
5_1266,남,32,590,1709,1457,778,428,980,930,870,848,844,960,414,415,584,423,409,156,20,240,68.7
5_1267,여,27,570,1603,1356,726,358,822,772,713,642,785,885,356,363,514,367,386,143,17,235,51
5_1268,여,29,550,1550,1318,696,374,908,900,795,876,918,972,391,372,515,415,395,142,15,232,63.1
5_1269,여,22,530,1614,1380,756,338,781,778,677,616,720,911,330,358,537,355,382,142,25,231,47.6
5_1270,여,21,540,1590,1343,716,367,820,787,699,594,679,804,344,352,527,382,388,139,21,231,45
5_1271,여,19,540,1446,1231,616,345,835,831,699,668,800,871,338,384,467,355,365,143,23,207,45.5
5_1272,여,24,580,1557,1345,710,367,871,850,763,668,764,926,351,413,523,372,384,147,21,229,54.5
5_1273,여,20,570,1574,1336,708,350,828,821,710,682,795,934,367,384,520,363,380,144,21,232,51.3
5_1274,여,22,570,1566,1338,704,381,928,951,802,800,937,945,364,398,547,371,385,146,18,218,59.1
5_1275,여,26,570,1463,1240,638,418,976,999,873,896,970,970,390,395,495,403,389,147,24,214,62.6
5_1276,여,20,560,1562,1302,692,370,810,803,733,626,750,864,354,366,520,349,404,147,22,216,41.8
5_1277,여,20,570,1586,1347,694,362,851,850,732,684,779,906,346,381,520,366,398,139,19,224,53
5_1278,여,22,560,1519,1288,685,358,838,831,705,685,844,922,338,402,505,360,379,140,18,227,49.9
5_1279,여,21,560,1659,1417,764,373,879,897,755,735,819,956,370,413,556,381,398,151,21,227,58
5_1280,여,14,570,1601,1369,729,368,860,830,731,689,757,964,349,421,547,355,390,145,16,238,60.2
5_1281,여,14,560,1692,1446,794,372,823,781,709,671,739,894,360,423,589,374,389,143,23,235,54.8
5_1282,여,29,560,1609,1345,699,374,794,796,708,619,714,863,332,382,521,374,384,147,19,228,47.9
5_1283,여,21,560,1628,1386,713,385,825,805,730,644,748,920,365,381,535,375,394,142,19,224,53.1
5_1284,여,26,570,1596,1359,737,360,821,841,724,676,783,909,361,374,555,352,397,153,19,224,53.5
5_1285,여,22,560,1550,1316,679,376,910,892,795,731,808,966,391,381,513,354,390,149,19,221,67.1
5_1286,여,39,560,1556,1317,666,359,875,840,739,695,886,929,360,398,492,393,383,144,19,226,53.6
5_1287,여,40,520,1520,1295,657,374,880,904,757,765,842,904,363,371,497,397,362,136,23,212,51.4
5_1288,여,21,580,1546,1290,662,364,828,803,688,640,787,899,341,388,509,345,388,142,19,226,48.2
5_1289,남,9,530,1309,1092,576,309,665,642,605,603,625,700,303,324,443,292,398,142,22,208,29.1
5_1290,여,18,570,1611,1375,726,362,864,820,718,673,842,933,357,365,543,364,388,144,16,226,53
5_1291,여,18,540,1593,1356,720,363,804,785,675,640,683,849,329,400,532,355,364,140,20,231,44.5
5_1292,여,18,580,1737,1501,807,399,993,1004,860,882,999,1090,402,446,586,433,409,155,16,254,81.3
5_1293,여,19,560,1547,1319,691,360,840,859,739,688,845,908,360,376,513,375,380,144,17,221,54
5_1294,여,27,590,1676,1429,752,370,820,800,726,655,765,924,348,404,555,403,415,143,14,242,55.9
5_1295,여,23,550,1584,1350,741,367,852,844,737,689,843,905,345,384,545,343,376,144,18,221,51.1
5_1296,여,25,540,1597,1374,746,355,837,817,720,595,777,852,326,394,541,385,360,135,21,215,43.8
5_1297,여,24,550,1526,1300,692,378,866,854,735,746,780,931,353,401,513,392,388,137,15,221,55.9
5_1298,여,19,570,1613,1378,718,370,827,830,718,663,775,893,332,388,533,385,389,148,21,232,51.9
5_1299,여,20,560,1624,1387,767,365,830,825,710,672,820,915,368,392,552,367,377,137,20,230,52.7
5_1300,남,25,610,1687,1433,729,339,1022,980,911,814,835,981,420,451,550,443,423,168,20,234,73.7
5_1301,남,25,580,1770,1518,773,442,1097,1049,942,804,815,1003,457,465,625,437,389,160,28,263,83.8
5_1302,남,16,580,1715,1463,768,424,1008,943,896,812,858,999,435,462,580,436,398,157,20,271,77.9
5_1303,남,16,550,1728,1494,811,388,875,801,705,672,784,888,377,439,587,414,380,146,24,256,56.7
5_1304,남,16,570,1751,1500,793,411,898,828,790,715,756,896,392,466,570,444,398,150,25,264,62.6
5_1305,남,47,590,1656,1403,702,429,993,974,936,868,873,990,428,430,553,430,405,157,21,244,76.7
5_1306,남,17,550,1749,1507,841,380,850,782,740,697,749,885,364,416,614,410,393,147,25,255,57.4
5_1307,남,17,560,1740,1476,800,393,825,785,755,655,744,851,399,392,591,430,398,149,16,261,54.2
5_1308,남,17,560,1707,1461,791,395,894,815,780,719,728,909,394,425,579,431,396,151,20,251,60.2
5_1309,남,44,590,1753,1494,765,430,970,921,875,823,843,992,421,424,571,465,403,153,25,259,72.5
5_1310,여,21,550,1570,1337,689,334,805,777,684,651,733,943,343,365,503,366,384,147,18,220,51.2
5_1311,여,46,570,1499,1273,649,375,905,928,776,806,940,967,396,380,512,421,394,148,22,242,60.3
5_1312,여,21,560,1623,1364,713,360,792,782,695,611,705,899,335,387,517,395,385,139,18,228,49.5
5_1313,여,45,590,1678,1435,762,374,886,889,770,714,898,950,398,377,554,403,421,147,26,248,63.4
5_1314,남,29,590,1776,1512,783,440,1075,1077,1030,934,940,1015,465,421,595,444,409,157,25,261,88.9
5_1315,남,29,570,1691,1469,749,427,1048,1026,984,940,915,999,454,424,565,467,385,163,24,254,79.1
5_1316,남,29,570,1623,1387,727,406,938,908,854,829,880,975,406,408,535,407,390,147,21,255,67.8
5_1317,남,28,570,1642,1409,737,413,921,885,824,772,769,916,385,440,564,433,391,148,25,247,59.1
5_1318,남,42,570,1681,1434,740,420,955,902,862,776,832,942,439,434,568,450,392,162,29,254,67.7
5_1319,남,9,540,1277,1045,550,335,683,655,625,644,654,685,288,325,420,285,389,142,20,209,30.2
5_1320,남,22,590,1751,1477,748,443,949,879,835,740,761,953,409,473,577,455,417,154,21,265,67
5_1321,남,49,580,1688,1434,736,426,1041,996,963,884,870,964,443,416,569,424,396,159,28,244,73.6
5_1322,남,21,570,1668,1418,749,410,866,820,790,744,758,899,398,412,561,420,399,145,21,247,57.9
5_1323,남,29,580,1705,1457,748,448,1004,988,936,860,883,982,440,433,586,440,394,157,23,250,75.3
5_1324,여,23,560,1625,1381,739,349,810,810,713,649,818,906,351,392,543,344,384,139,22,227,51.3
5_1325,여,34,560,1649,1397,738,423,979,1008,879,831,978,964,415,382,560,371,390,146,27,254,69.8
5_1326,여,37,530,1535,1298,690,368,880,853,738,758,809,900,357,398,517,385,373,147,23,229,51.9
5_1327,여,32,560,1539,1302,673,380,938,957,803,809,930,972,401,374,498,395,381,159,22,220,63.7
5_1328,여,44,570,1555,1326,703,380,909,907,788,756,880,951,384,405,535,398,393,149,26,241,58.9
5_1329,여,22,540,1524,1313,684,388,864,858,734,702,851,949,375,355,500,360,377,147,20,210,54.1
5_1330,여,17,570,1582,1346,727,354,833,784,655,617,780,836,346,376,532,363,403,141,23,222,47.6
5_1331,여,18,570,1623,1366,722,355,832,834,700,662,754,977,346,394,525,353,397,141,22,240,57.8
5_1332,여,26,560,1638,1396,738,355,832,827,760,691,774,898,334,387,536,390,380,144,23,221,51.8
5_1333,여,23,540,1575,1343,719,350,820,790,714,688,810,896,354,362,520,369,382,141,22,215,48.6
5_1334,여,23,550,1661,1423,770,368,841,826,737,704,778,950,350,386,574,380,383,149,23,246,56.3
5_1335,여,19,560,1569,1329,713,366,834,831,715,651,745,926,335,384,519,375,381,147,21,219,51.5
5_1336,여,18,540,1543,1325,710,358,838,859,746,786,889,918,364,395,537,412,371,139,23,219,53.1
5_1337,여,20,550,1606,1376,718,359,832,818,705,653,785,953,344,396,544,363,382,142,23,239,54
5_1338,여,20,570,1637,1383,709,379,867,826,735,665,848,961,360,421,534,365,398,148,21,230,56.8
5_1339,여,21,590,1581,1337,715,368,876,841,737,700,868,951,347,410,525,354,389,140,24,233,57.1
